change_type,worksheet,cell,historical_formula,active_formula
REMOVED,Project_NCF_Con (2),H5,=CIT_NCF_Oil!H5+CIT_NCF_Gas!H5,
REMOVED,Project_NCF_Con (2),H51,=SUM(H5:H49),
REMOVED,Project_NCF_Con (2),H6,=CIT_NCF_Oil!H6+CIT_NCF_Gas!H6,
REMOVED,Project_NCF_Con (2),H7,=CIT_NCF_Oil!H7+CIT_NCF_Gas!H7,
REMOVED,Project_NCF_Con (2),H8,=CIT_NCF_Oil!H8+CIT_NCF_Gas!H8,
REMOVED,Project_NCF_Con (2),H9,=CIT_NCF_Oil!H9+CIT_NCF_Gas!H9,
REMOVED,Project_NCF_Con (2),I10,=CIT_NCF_Oil!I10+CIT_NCF_Gas!I10,
REMOVED,Project_NCF_Con (2),I11,=CIT_NCF_Oil!I11+CIT_NCF_Gas!I11,
REMOVED,Project_NCF_Con (2),I12,=CIT_NCF_Oil!I12+CIT_NCF_Gas!I12,
REMOVED,Project_NCF_Con (2),I13,=CIT_NCF_Oil!I13+CIT_NCF_Gas!I13,
REMOVED,Project_NCF_Con (2),I14,=CIT_NCF_Oil!I14+CIT_NCF_Gas!I14,
REMOVED,Project_NCF_Con (2),I15,=CIT_NCF_Oil!I15+CIT_NCF_Gas!I15,
REMOVED,Project_NCF_Con (2),I16,=CIT_NCF_Oil!I16+CIT_NCF_Gas!I16,
REMOVED,Project_NCF_Con (2),I17,=CIT_NCF_Oil!I17+CIT_NCF_Gas!I17,
REMOVED,Project_NCF_Con (2),I18,=CIT_NCF_Oil!I18+CIT_NCF_Gas!I18,
REMOVED,Project_NCF_Con (2),I19,=CIT_NCF_Oil!I19+CIT_NCF_Gas!I19,
REMOVED,Project_NCF_Con (2),I20,=CIT_NCF_Oil!I20+CIT_NCF_Gas!I20,
REMOVED,Project_NCF_Con (2),I21,=CIT_NCF_Oil!I21+CIT_NCF_Gas!I21,
REMOVED,Project_NCF_Con (2),I22,=CIT_NCF_Oil!I22+CIT_NCF_Gas!I22,
REMOVED,Project_NCF_Con (2),I23,=CIT_NCF_Oil!I23+CIT_NCF_Gas!I23,
REMOVED,Project_NCF_Con (2),I24,=CIT_NCF_Oil!I24+CIT_NCF_Gas!I24,
REMOVED,Project_NCF_Con (2),I25,=CIT_NCF_Oil!I25+CIT_NCF_Gas!I25,
REMOVED,Project_NCF_Con (2),I26,=CIT_NCF_Oil!I26+CIT_NCF_Gas!I26,
REMOVED,Project_NCF_Con (2),I27,=CIT_NCF_Oil!I27+CIT_NCF_Gas!I27,
REMOVED,Project_NCF_Con (2),I28,=CIT_NCF_Oil!I28+CIT_NCF_Gas!I28,
REMOVED,Project_NCF_Con (2),I29,=CIT_NCF_Oil!I29+CIT_NCF_Gas!I29,
REMOVED,Project_NCF_Con (2),I3,=FLGT!AD3,
REMOVED,Project_NCF_Con (2),I30,=CIT_NCF_Oil!I30+CIT_NCF_Gas!I30,
REMOVED,Project_NCF_Con (2),I31,=CIT_NCF_Oil!I31+CIT_NCF_Gas!I31,
REMOVED,Project_NCF_Con (2),I32,=CIT_NCF_Oil!I32+CIT_NCF_Gas!I32,
REMOVED,Project_NCF_Con (2),I33,=CIT_NCF_Oil!I33+CIT_NCF_Gas!I33,
REMOVED,Project_NCF_Con (2),I34,=CIT_NCF_Oil!I34+CIT_NCF_Gas!I34,
REMOVED,Project_NCF_Con (2),I35,=CIT_NCF_Oil!I35+CIT_NCF_Gas!I35,
REMOVED,Project_NCF_Con (2),I36,=CIT_NCF_Oil!I36+CIT_NCF_Gas!I36,
REMOVED,Project_NCF_Con (2),I37,=CIT_NCF_Oil!I37+CIT_NCF_Gas!I37,
REMOVED,Project_NCF_Con (2),I38,=CIT_NCF_Oil!I38+CIT_NCF_Gas!I38,
REMOVED,Project_NCF_Con (2),I39,=CIT_NCF_Oil!I39+CIT_NCF_Gas!I39,
REMOVED,Project_NCF_Con (2),I4,=FLGT!AD4,
REMOVED,Project_NCF_Con (2),I40,=CIT_NCF_Oil!I40+CIT_NCF_Gas!I40,
REMOVED,Project_NCF_Con (2),I41,=CIT_NCF_Oil!I41+CIT_NCF_Gas!I41,
REMOVED,Project_NCF_Con (2),I42,=CIT_NCF_Oil!I42+CIT_NCF_Gas!I42,
REMOVED,Project_NCF_Con (2),I43,=CIT_NCF_Oil!I43+CIT_NCF_Gas!I43,
REMOVED,Project_NCF_Con (2),I44,=CIT_NCF_Oil!I44+CIT_NCF_Gas!I44,
REMOVED,Project_NCF_Con (2),I45,=CIT_NCF_Oil!I45+CIT_NCF_Gas!I45,
REMOVED,Project_NCF_Con (2),I46,=CIT_NCF_Oil!I46+CIT_NCF_Gas!I46,
REMOVED,Project_NCF_Con (2),I47,=CIT_NCF_Oil!I47+CIT_NCF_Gas!I47,
REMOVED,Project_NCF_Con (2),I48,=CIT_NCF_Oil!I48+CIT_NCF_Gas!I48,
REMOVED,Project_NCF_Con (2),I49,=CIT_NCF_Oil!I49+CIT_NCF_Gas!I49,
REMOVED,Project_NCF_Con (2),I5,=CIT_NCF_Oil!I5+CIT_NCF_Gas!I5,
REMOVED,Project_NCF_Con (2),I51,=SUM(I5:I49),
REMOVED,Project_NCF_Con (2),I6,=CIT_NCF_Oil!I6+CIT_NCF_Gas!I6,
REMOVED,Project_NCF_Con (2),I7,=CIT_NCF_Oil!I7+CIT_NCF_Gas!I7,
REMOVED,Project_NCF_Con (2),I8,=CIT_NCF_Oil!I8+CIT_NCF_Gas!I8,
REMOVED,Project_NCF_Con (2),I9,=CIT_NCF_Oil!I9+CIT_NCF_Gas!I9,
REMOVED,Project_NCF_Con (2),J10,=CIT_NCF_Oil!J10+CIT_NCF_Gas!J10,
REMOVED,Project_NCF_Con (2),J11,=CIT_NCF_Oil!J11+CIT_NCF_Gas!J11,
REMOVED,Project_NCF_Con (2),J12,=CIT_NCF_Oil!J12+CIT_NCF_Gas!J12,
REMOVED,Project_NCF_Con (2),J13,=CIT_NCF_Oil!J13+CIT_NCF_Gas!J13,
REMOVED,Project_NCF_Con (2),J14,=CIT_NCF_Oil!J14+CIT_NCF_Gas!J14,
REMOVED,Project_NCF_Con (2),J15,=CIT_NCF_Oil!J15+CIT_NCF_Gas!J15,
REMOVED,Project_NCF_Con (2),J16,=CIT_NCF_Oil!J16+CIT_NCF_Gas!J16,
REMOVED,Project_NCF_Con (2),J17,=CIT_NCF_Oil!J17+CIT_NCF_Gas!J17,
REMOVED,Project_NCF_Con (2),J18,=CIT_NCF_Oil!J18+CIT_NCF_Gas!J18,
REMOVED,Project_NCF_Con (2),J19,=CIT_NCF_Oil!J19+CIT_NCF_Gas!J19,
REMOVED,Project_NCF_Con (2),J20,=CIT_NCF_Oil!J20+CIT_NCF_Gas!J20,
REMOVED,Project_NCF_Con (2),J21,=CIT_NCF_Oil!J21+CIT_NCF_Gas!J21,
REMOVED,Project_NCF_Con (2),J22,=CIT_NCF_Oil!J22+CIT_NCF_Gas!J22,
REMOVED,Project_NCF_Con (2),J23,=CIT_NCF_Oil!J23+CIT_NCF_Gas!J23,
REMOVED,Project_NCF_Con (2),J24,=CIT_NCF_Oil!J24+CIT_NCF_Gas!J24,
REMOVED,Project_NCF_Con (2),J25,=CIT_NCF_Oil!J25+CIT_NCF_Gas!J25,
REMOVED,Project_NCF_Con (2),J26,=CIT_NCF_Oil!J26+CIT_NCF_Gas!J26,
REMOVED,Project_NCF_Con (2),J27,=CIT_NCF_Oil!J27+CIT_NCF_Gas!J27,
REMOVED,Project_NCF_Con (2),J28,=CIT_NCF_Oil!J28+CIT_NCF_Gas!J28,
REMOVED,Project_NCF_Con (2),J29,=CIT_NCF_Oil!J29+CIT_NCF_Gas!J29,
REMOVED,Project_NCF_Con (2),J30,=CIT_NCF_Oil!J30+CIT_NCF_Gas!J30,
REMOVED,Project_NCF_Con (2),J31,=CIT_NCF_Oil!J31+CIT_NCF_Gas!J31,
REMOVED,Project_NCF_Con (2),J32,=CIT_NCF_Oil!J32+CIT_NCF_Gas!J32,
REMOVED,Project_NCF_Con (2),J33,=CIT_NCF_Oil!J33+CIT_NCF_Gas!J33,
REMOVED,Project_NCF_Con (2),J34,=CIT_NCF_Oil!J34+CIT_NCF_Gas!J34,
REMOVED,Project_NCF_Con (2),J35,=CIT_NCF_Oil!J35+CIT_NCF_Gas!J35,
REMOVED,Project_NCF_Con (2),J36,=CIT_NCF_Oil!J36+CIT_NCF_Gas!J36,
REMOVED,Project_NCF_Con (2),J37,=CIT_NCF_Oil!J37+CIT_NCF_Gas!J37,
REMOVED,Project_NCF_Con (2),J38,=CIT_NCF_Oil!J38+CIT_NCF_Gas!J38,
REMOVED,Project_NCF_Con (2),J39,=CIT_NCF_Oil!J39+CIT_NCF_Gas!J39,
REMOVED,Project_NCF_Con (2),J4,=FLGT!AE4,
REMOVED,Project_NCF_Con (2),J40,=CIT_NCF_Oil!J40+CIT_NCF_Gas!J40,
REMOVED,Project_NCF_Con (2),J41,=CIT_NCF_Oil!J41+CIT_NCF_Gas!J41,
REMOVED,Project_NCF_Con (2),J42,=CIT_NCF_Oil!J42+CIT_NCF_Gas!J42,
REMOVED,Project_NCF_Con (2),J43,=CIT_NCF_Oil!J43+CIT_NCF_Gas!J43,
REMOVED,Project_NCF_Con (2),J44,=CIT_NCF_Oil!J44+CIT_NCF_Gas!J44,
REMOVED,Project_NCF_Con (2),J45,=CIT_NCF_Oil!J45+CIT_NCF_Gas!J45,
REMOVED,Project_NCF_Con (2),J46,=CIT_NCF_Oil!J46+CIT_NCF_Gas!J46,
REMOVED,Project_NCF_Con (2),J47,=CIT_NCF_Oil!J47+CIT_NCF_Gas!J47,
REMOVED,Project_NCF_Con (2),J48,=CIT_NCF_Oil!J48+CIT_NCF_Gas!J48,
REMOVED,Project_NCF_Con (2),J49,=CIT_NCF_Oil!J49+CIT_NCF_Gas!J49,
REMOVED,Project_NCF_Con (2),J5,=CIT_NCF_Oil!J5+CIT_NCF_Gas!J5,
REMOVED,Project_NCF_Con (2),J51,=SUM(J5:J49),
REMOVED,Project_NCF_Con (2),J6,=CIT_NCF_Oil!J6+CIT_NCF_Gas!J6,
REMOVED,Project_NCF_Con (2),J7,=CIT_NCF_Oil!J7+CIT_NCF_Gas!J7,
REMOVED,Project_NCF_Con (2),J8,=CIT_NCF_Oil!J8+CIT_NCF_Gas!J8,
REMOVED,Project_NCF_Con (2),J9,=CIT_NCF_Oil!J9+CIT_NCF_Gas!J9,
REMOVED,Project_NCF_Con (2),K10,=CIT_NCF_Oil!K10+CIT_NCF_Gas!K10,
REMOVED,Project_NCF_Con (2),K11,=CIT_NCF_Oil!K11+CIT_NCF_Gas!K11,
REMOVED,Project_NCF_Con (2),K12,=CIT_NCF_Oil!K12+CIT_NCF_Gas!K12,
REMOVED,Project_NCF_Con (2),K13,=CIT_NCF_Oil!K13+CIT_NCF_Gas!K13,
REMOVED,Project_NCF_Con (2),K14,=CIT_NCF_Oil!K14+CIT_NCF_Gas!K14,
REMOVED,Project_NCF_Con (2),K15,=CIT_NCF_Oil!K15+CIT_NCF_Gas!K15,
REMOVED,Project_NCF_Con (2),K16,=CIT_NCF_Oil!K16+CIT_NCF_Gas!K16,
REMOVED,Project_NCF_Con (2),K17,=CIT_NCF_Oil!K17+CIT_NCF_Gas!K17,
REMOVED,Project_NCF_Con (2),K18,=CIT_NCF_Oil!K18+CIT_NCF_Gas!K18,
REMOVED,Project_NCF_Con (2),K19,=CIT_NCF_Oil!K19+CIT_NCF_Gas!K19,
REMOVED,Project_NCF_Con (2),K20,=CIT_NCF_Oil!K20+CIT_NCF_Gas!K20,
REMOVED,Project_NCF_Con (2),K21,=CIT_NCF_Oil!K21+CIT_NCF_Gas!K21,
REMOVED,Project_NCF_Con (2),K22,=CIT_NCF_Oil!K22+CIT_NCF_Gas!K22,
REMOVED,Project_NCF_Con (2),K23,=CIT_NCF_Oil!K23+CIT_NCF_Gas!K23,
REMOVED,Project_NCF_Con (2),K24,=CIT_NCF_Oil!K24+CIT_NCF_Gas!K24,
REMOVED,Project_NCF_Con (2),K25,=CIT_NCF_Oil!K25+CIT_NCF_Gas!K25,
REMOVED,Project_NCF_Con (2),K26,=CIT_NCF_Oil!K26+CIT_NCF_Gas!K26,
REMOVED,Project_NCF_Con (2),K27,=CIT_NCF_Oil!K27+CIT_NCF_Gas!K27,
REMOVED,Project_NCF_Con (2),K28,=CIT_NCF_Oil!K28+CIT_NCF_Gas!K28,
REMOVED,Project_NCF_Con (2),K29,=CIT_NCF_Oil!K29+CIT_NCF_Gas!K29,
REMOVED,Project_NCF_Con (2),K30,=CIT_NCF_Oil!K30+CIT_NCF_Gas!K30,
REMOVED,Project_NCF_Con (2),K31,=CIT_NCF_Oil!K31+CIT_NCF_Gas!K31,
REMOVED,Project_NCF_Con (2),K32,=CIT_NCF_Oil!K32+CIT_NCF_Gas!K32,
REMOVED,Project_NCF_Con (2),K33,=CIT_NCF_Oil!K33+CIT_NCF_Gas!K33,
REMOVED,Project_NCF_Con (2),K34,=CIT_NCF_Oil!K34+CIT_NCF_Gas!K34,
REMOVED,Project_NCF_Con (2),K35,=CIT_NCF_Oil!K35+CIT_NCF_Gas!K35,
REMOVED,Project_NCF_Con (2),K36,=CIT_NCF_Oil!K36+CIT_NCF_Gas!K36,
REMOVED,Project_NCF_Con (2),K37,=CIT_NCF_Oil!K37+CIT_NCF_Gas!K37,
REMOVED,Project_NCF_Con (2),K38,=CIT_NCF_Oil!K38+CIT_NCF_Gas!K38,
REMOVED,Project_NCF_Con (2),K39,=CIT_NCF_Oil!K39+CIT_NCF_Gas!K39,
REMOVED,Project_NCF_Con (2),K4,=FLGT!AF4,
REMOVED,Project_NCF_Con (2),K40,=CIT_NCF_Oil!K40+CIT_NCF_Gas!K40,
REMOVED,Project_NCF_Con (2),K41,=CIT_NCF_Oil!K41+CIT_NCF_Gas!K41,
REMOVED,Project_NCF_Con (2),K42,=CIT_NCF_Oil!K42+CIT_NCF_Gas!K42,
REMOVED,Project_NCF_Con (2),K43,=CIT_NCF_Oil!K43+CIT_NCF_Gas!K43,
REMOVED,Project_NCF_Con (2),K44,=CIT_NCF_Oil!K44+CIT_NCF_Gas!K44,
REMOVED,Project_NCF_Con (2),K45,=CIT_NCF_Oil!K45+CIT_NCF_Gas!K45,
REMOVED,Project_NCF_Con (2),K46,=CIT_NCF_Oil!K46+CIT_NCF_Gas!K46,
REMOVED,Project_NCF_Con (2),K47,=CIT_NCF_Oil!K47+CIT_NCF_Gas!K47,
REMOVED,Project_NCF_Con (2),K48,=CIT_NCF_Oil!K48+CIT_NCF_Gas!K48,
REMOVED,Project_NCF_Con (2),K49,=CIT_NCF_Oil!K49+CIT_NCF_Gas!K49,
REMOVED,Project_NCF_Con (2),K5,=CIT_NCF_Oil!K5+CIT_NCF_Gas!K5,
REMOVED,Project_NCF_Con (2),K51,=SUM(K5:K49),
REMOVED,Project_NCF_Con (2),K6,=CIT_NCF_Oil!K6+CIT_NCF_Gas!K6,
REMOVED,Project_NCF_Con (2),K7,=CIT_NCF_Oil!K7+CIT_NCF_Gas!K7,
REMOVED,Project_NCF_Con (2),K8,=CIT_NCF_Oil!K8+CIT_NCF_Gas!K8,
REMOVED,Project_NCF_Con (2),K9,=CIT_NCF_Oil!K9+CIT_NCF_Gas!K9,
REMOVED,Project_NCF_Con (2),L10,=CIT_NCF_Oil!L10+CIT_NCF_Gas!L10,
REMOVED,Project_NCF_Con (2),L11,=CIT_NCF_Oil!L11+CIT_NCF_Gas!L11,
REMOVED,Project_NCF_Con (2),L12,=CIT_NCF_Oil!L12+CIT_NCF_Gas!L12,
REMOVED,Project_NCF_Con (2),L13,=CIT_NCF_Oil!L13+CIT_NCF_Gas!L13,
REMOVED,Project_NCF_Con (2),L14,=CIT_NCF_Oil!L14+CIT_NCF_Gas!L14,
REMOVED,Project_NCF_Con (2),L15,=CIT_NCF_Oil!L15+CIT_NCF_Gas!L15,
REMOVED,Project_NCF_Con (2),L16,=CIT_NCF_Oil!L16+CIT_NCF_Gas!L16,
REMOVED,Project_NCF_Con (2),L17,=CIT_NCF_Oil!L17+CIT_NCF_Gas!L17,
REMOVED,Project_NCF_Con (2),L18,=CIT_NCF_Oil!L18+CIT_NCF_Gas!L18,
REMOVED,Project_NCF_Con (2),L19,=CIT_NCF_Oil!L19+CIT_NCF_Gas!L19,
REMOVED,Project_NCF_Con (2),L20,=CIT_NCF_Oil!L20+CIT_NCF_Gas!L20,
REMOVED,Project_NCF_Con (2),L21,=CIT_NCF_Oil!L21+CIT_NCF_Gas!L21,
REMOVED,Project_NCF_Con (2),L22,=CIT_NCF_Oil!L22+CIT_NCF_Gas!L22,
REMOVED,Project_NCF_Con (2),L23,=CIT_NCF_Oil!L23+CIT_NCF_Gas!L23,
REMOVED,Project_NCF_Con (2),L24,=CIT_NCF_Oil!L24+CIT_NCF_Gas!L24,
REMOVED,Project_NCF_Con (2),L25,=CIT_NCF_Oil!L25+CIT_NCF_Gas!L25,
REMOVED,Project_NCF_Con (2),L26,=CIT_NCF_Oil!L26+CIT_NCF_Gas!L26,
REMOVED,Project_NCF_Con (2),L27,=CIT_NCF_Oil!L27+CIT_NCF_Gas!L27,
REMOVED,Project_NCF_Con (2),L28,=CIT_NCF_Oil!L28+CIT_NCF_Gas!L28,
REMOVED,Project_NCF_Con (2),L29,=CIT_NCF_Oil!L29+CIT_NCF_Gas!L29,
REMOVED,Project_NCF_Con (2),L30,=CIT_NCF_Oil!L30+CIT_NCF_Gas!L30,
REMOVED,Project_NCF_Con (2),L31,=CIT_NCF_Oil!L31+CIT_NCF_Gas!L31,
REMOVED,Project_NCF_Con (2),L32,=CIT_NCF_Oil!L32+CIT_NCF_Gas!L32,
REMOVED,Project_NCF_Con (2),L33,=CIT_NCF_Oil!L33+CIT_NCF_Gas!L33,
REMOVED,Project_NCF_Con (2),L34,=CIT_NCF_Oil!L34+CIT_NCF_Gas!L34,
REMOVED,Project_NCF_Con (2),L35,=CIT_NCF_Oil!L35+CIT_NCF_Gas!L35,
REMOVED,Project_NCF_Con (2),L36,=CIT_NCF_Oil!L36+CIT_NCF_Gas!L36,
REMOVED,Project_NCF_Con (2),L37,=CIT_NCF_Oil!L37+CIT_NCF_Gas!L37,
REMOVED,Project_NCF_Con (2),L38,=CIT_NCF_Oil!L38+CIT_NCF_Gas!L38,
REMOVED,Project_NCF_Con (2),L39,=CIT_NCF_Oil!L39+CIT_NCF_Gas!L39,
REMOVED,Project_NCF_Con (2),L40,=CIT_NCF_Oil!L40+CIT_NCF_Gas!L40,
REMOVED,Project_NCF_Con (2),L41,=CIT_NCF_Oil!L41+CIT_NCF_Gas!L41,
REMOVED,Project_NCF_Con (2),L42,=CIT_NCF_Oil!L42+CIT_NCF_Gas!L42,
REMOVED,Project_NCF_Con (2),L43,=CIT_NCF_Oil!L43+CIT_NCF_Gas!L43,
REMOVED,Project_NCF_Con (2),L44,=CIT_NCF_Oil!L44+CIT_NCF_Gas!L44,
REMOVED,Project_NCF_Con (2),L45,=CIT_NCF_Oil!L45+CIT_NCF_Gas!L45,
REMOVED,Project_NCF_Con (2),L46,=CIT_NCF_Oil!L46+CIT_NCF_Gas!L46,
REMOVED,Project_NCF_Con (2),L47,=CIT_NCF_Oil!L47+CIT_NCF_Gas!L47,
REMOVED,Project_NCF_Con (2),L48,=CIT_NCF_Oil!L48+CIT_NCF_Gas!L48,
REMOVED,Project_NCF_Con (2),L49,=CIT_NCF_Oil!L49+CIT_NCF_Gas!L49,
REMOVED,Project_NCF_Con (2),L5,=CIT_NCF_Oil!L5+CIT_NCF_Gas!L5,
REMOVED,Project_NCF_Con (2),L51,=SUM(L5:L49),
REMOVED,Project_NCF_Con (2),L6,=CIT_NCF_Oil!L6+CIT_NCF_Gas!L6,
REMOVED,Project_NCF_Con (2),L7,=CIT_NCF_Oil!L7+CIT_NCF_Gas!L7,
REMOVED,Project_NCF_Con (2),L8,=CIT_NCF_Oil!L8+CIT_NCF_Gas!L8,
REMOVED,Project_NCF_Con (2),L9,=CIT_NCF_Oil!L9+CIT_NCF_Gas!L9,
REMOVED,Project_NCF_Con (2),M10,=CIT_NCF_Oil!M10+CIT_NCF_Gas!M10,
REMOVED,Project_NCF_Con (2),M11,=CIT_NCF_Oil!M11+CIT_NCF_Gas!M11,
REMOVED,Project_NCF_Con (2),M12,=CIT_NCF_Oil!M12+CIT_NCF_Gas!M12,
REMOVED,Project_NCF_Con (2),M13,=CIT_NCF_Oil!M13+CIT_NCF_Gas!M13,
REMOVED,Project_NCF_Con (2),M14,=CIT_NCF_Oil!M14+CIT_NCF_Gas!M14,
REMOVED,Project_NCF_Con (2),M15,=CIT_NCF_Oil!M15+CIT_NCF_Gas!M15,
REMOVED,Project_NCF_Con (2),M16,=CIT_NCF_Oil!M16+CIT_NCF_Gas!M16,
REMOVED,Project_NCF_Con (2),M17,=CIT_NCF_Oil!M17+CIT_NCF_Gas!M17,
REMOVED,Project_NCF_Con (2),M18,=CIT_NCF_Oil!M18+CIT_NCF_Gas!M18,
REMOVED,Project_NCF_Con (2),M19,=CIT_NCF_Oil!M19+CIT_NCF_Gas!M19,
REMOVED,Project_NCF_Con (2),M20,=CIT_NCF_Oil!M20+CIT_NCF_Gas!M20,
REMOVED,Project_NCF_Con (2),M21,=CIT_NCF_Oil!M21+CIT_NCF_Gas!M21,
REMOVED,Project_NCF_Con (2),M22,=CIT_NCF_Oil!M22+CIT_NCF_Gas!M22,
REMOVED,Project_NCF_Con (2),M23,=CIT_NCF_Oil!M23+CIT_NCF_Gas!M23,
REMOVED,Project_NCF_Con (2),M24,=CIT_NCF_Oil!M24+CIT_NCF_Gas!M24,
REMOVED,Project_NCF_Con (2),M25,=CIT_NCF_Oil!M25+CIT_NCF_Gas!M25,
REMOVED,Project_NCF_Con (2),M26,=CIT_NCF_Oil!M26+CIT_NCF_Gas!M26,
REMOVED,Project_NCF_Con (2),M27,=CIT_NCF_Oil!M27+CIT_NCF_Gas!M27,
REMOVED,Project_NCF_Con (2),M28,=CIT_NCF_Oil!M28+CIT_NCF_Gas!M28,
REMOVED,Project_NCF_Con (2),M29,=CIT_NCF_Oil!M29+CIT_NCF_Gas!M29,
REMOVED,Project_NCF_Con (2),M30,=CIT_NCF_Oil!M30+CIT_NCF_Gas!M30,
REMOVED,Project_NCF_Con (2),M31,=CIT_NCF_Oil!M31+CIT_NCF_Gas!M31,
REMOVED,Project_NCF_Con (2),M32,=CIT_NCF_Oil!M32+CIT_NCF_Gas!M32,
REMOVED,Project_NCF_Con (2),M33,=CIT_NCF_Oil!M33+CIT_NCF_Gas!M33,
REMOVED,Project_NCF_Con (2),M34,=CIT_NCF_Oil!M34+CIT_NCF_Gas!M34,
REMOVED,Project_NCF_Con (2),M35,=CIT_NCF_Oil!M35+CIT_NCF_Gas!M35,
REMOVED,Project_NCF_Con (2),M36,=CIT_NCF_Oil!M36+CIT_NCF_Gas!M36,
REMOVED,Project_NCF_Con (2),M37,=CIT_NCF_Oil!M37+CIT_NCF_Gas!M37,
REMOVED,Project_NCF_Con (2),M38,=CIT_NCF_Oil!M38+CIT_NCF_Gas!M38,
REMOVED,Project_NCF_Con (2),M39,=CIT_NCF_Oil!M39+CIT_NCF_Gas!M39,
REMOVED,Project_NCF_Con (2),M40,=CIT_NCF_Oil!M40+CIT_NCF_Gas!M40,
REMOVED,Project_NCF_Con (2),M41,=CIT_NCF_Oil!M41+CIT_NCF_Gas!M41,
REMOVED,Project_NCF_Con (2),M42,=CIT_NCF_Oil!M42+CIT_NCF_Gas!M42,
REMOVED,Project_NCF_Con (2),M43,=CIT_NCF_Oil!M43+CIT_NCF_Gas!M43,
REMOVED,Project_NCF_Con (2),M44,=CIT_NCF_Oil!M44+CIT_NCF_Gas!M44,
REMOVED,Project_NCF_Con (2),M45,=CIT_NCF_Oil!M45+CIT_NCF_Gas!M45,
REMOVED,Project_NCF_Con (2),M46,=CIT_NCF_Oil!M46+CIT_NCF_Gas!M46,
REMOVED,Project_NCF_Con (2),M47,=CIT_NCF_Oil!M47+CIT_NCF_Gas!M47,
REMOVED,Project_NCF_Con (2),M48,=CIT_NCF_Oil!M48+CIT_NCF_Gas!M48,
REMOVED,Project_NCF_Con (2),M49,=CIT_NCF_Oil!M49+CIT_NCF_Gas!M49,
REMOVED,Project_NCF_Con (2),M5,=CIT_NCF_Oil!M5+CIT_NCF_Gas!M5,
REMOVED,Project_NCF_Con (2),M51,=SUM(M5:M49),
REMOVED,Project_NCF_Con (2),M6,=CIT_NCF_Oil!M6+CIT_NCF_Gas!M6,
REMOVED,Project_NCF_Con (2),M7,=CIT_NCF_Oil!M7+CIT_NCF_Gas!M7,
REMOVED,Project_NCF_Con (2),M8,=CIT_NCF_Oil!M8+CIT_NCF_Gas!M8,
REMOVED,Project_NCF_Con (2),M9,=CIT_NCF_Oil!M9+CIT_NCF_Gas!M9,
REMOVED,Project_NCF_Con (2),N10,=CIT_NCF_Oil!N10+CIT_NCF_Gas!N10,
REMOVED,Project_NCF_Con (2),N11,=CIT_NCF_Oil!N11+CIT_NCF_Gas!N11,
REMOVED,Project_NCF_Con (2),N12,=CIT_NCF_Oil!N12+CIT_NCF_Gas!N12,
REMOVED,Project_NCF_Con (2),N13,=CIT_NCF_Oil!N13+CIT_NCF_Gas!N13,
REMOVED,Project_NCF_Con (2),N14,=CIT_NCF_Oil!N14+CIT_NCF_Gas!N14,
REMOVED,Project_NCF_Con (2),N15,=CIT_NCF_Oil!N15+CIT_NCF_Gas!N15,
REMOVED,Project_NCF_Con (2),N16,=CIT_NCF_Oil!N16+CIT_NCF_Gas!N16,
REMOVED,Project_NCF_Con (2),N17,=CIT_NCF_Oil!N17+CIT_NCF_Gas!N17,
REMOVED,Project_NCF_Con (2),N18,=CIT_NCF_Oil!N18+CIT_NCF_Gas!N18,
REMOVED,Project_NCF_Con (2),N19,=CIT_NCF_Oil!N19+CIT_NCF_Gas!N19,
REMOVED,Project_NCF_Con (2),N20,=CIT_NCF_Oil!N20+CIT_NCF_Gas!N20,
REMOVED,Project_NCF_Con (2),N21,=CIT_NCF_Oil!N21+CIT_NCF_Gas!N21,
REMOVED,Project_NCF_Con (2),N22,=CIT_NCF_Oil!N22+CIT_NCF_Gas!N22,
REMOVED,Project_NCF_Con (2),N23,=CIT_NCF_Oil!N23+CIT_NCF_Gas!N23,
REMOVED,Project_NCF_Con (2),N24,=CIT_NCF_Oil!N24+CIT_NCF_Gas!N24,
REMOVED,Project_NCF_Con (2),N25,=CIT_NCF_Oil!N25+CIT_NCF_Gas!N25,
REMOVED,Project_NCF_Con (2),N26,=CIT_NCF_Oil!N26+CIT_NCF_Gas!N26,
REMOVED,Project_NCF_Con (2),N27,=CIT_NCF_Oil!N27+CIT_NCF_Gas!N27,
REMOVED,Project_NCF_Con (2),N28,=CIT_NCF_Oil!N28+CIT_NCF_Gas!N28,
REMOVED,Project_NCF_Con (2),N29,=CIT_NCF_Oil!N29+CIT_NCF_Gas!N29,
REMOVED,Project_NCF_Con (2),N30,=CIT_NCF_Oil!N30+CIT_NCF_Gas!N30,
REMOVED,Project_NCF_Con (2),N31,=CIT_NCF_Oil!N31+CIT_NCF_Gas!N31,
REMOVED,Project_NCF_Con (2),N32,=CIT_NCF_Oil!N32+CIT_NCF_Gas!N32,
REMOVED,Project_NCF_Con (2),N33,=CIT_NCF_Oil!N33+CIT_NCF_Gas!N33,
REMOVED,Project_NCF_Con (2),N34,=CIT_NCF_Oil!N34+CIT_NCF_Gas!N34,
REMOVED,Project_NCF_Con (2),N35,=CIT_NCF_Oil!N35+CIT_NCF_Gas!N35,
REMOVED,Project_NCF_Con (2),N36,=CIT_NCF_Oil!N36+CIT_NCF_Gas!N36,
